Municipality,Temp-Max,Temp-Min,pcp,week,weeknumb,year,NDVI
LA BROQUERIE,18.42857143,2.785714286,0.428571429,5/6/18,19,2018,0.7287
LA BROQUERIE,20.57142857,2.642857143,0,5/13/18,20,2018,0.6588
LA BROQUERIE,20.21428571,4.214285714,5.571428571,5/20/18,21,2018,0.5891
LA BROQUERIE,28.21428571,11.92857143,0.428571429,5/27/18,22,2018,0.454
LA BROQUERIE,22.35714286,12.28571429,3.142857143,6/3/18,23,2018,0.4444
LA BROQUERIE,24.57142857,10.92857143,0,6/10/18,24,2018,-0.0806
LA BROQUERIE,24.92857143,12.28571429,5.714285714,6/17/18,25,2018,-0.0151
LA BROQUERIE,28.28571429,13.78571429,1.571428571,6/24/18,26,2018,0.2385
LA BROQUERIE,26.92857143,14.92857143,2.571428571,7/1/18,27,2018,0.2821
LA BROQUERIE,27.5,14.28571429,2.285714286,7/8/18,28,2018,0.3065
LA BROQUERIE,29.07142857,15.64285714,3.714285714,7/15/18,29,2018,0.4201
LA BROQUERIE,25.71428571,12.78571429,0.857142857,7/22/18,30,2018,0.6329
LA BROQUERIE,24.57142857,11,0.428571429,7/29/18,31,2018,0.6006
LA BROQUERIE,25.28571429,11.64285714,4.857142857,8/5/18,32,2018,0.4388
LA BROQUERIE,30.21428571,14.07142857,0.857142857,8/12/18,33,2018,0.4405
LA BROQUERIE,26.5,11.5,0,8/19/18,34,2018,0.4422
LA BROQUERIE,25.78571429,10.78571429,0,8/26/18,35,2018,0.5597
LA BROQUERIE,22.35714286,10.14285714,3.428571429,9/2/18,36,2018,0.6773
MCCREARY,7.928571429,-2.785714286,0.857142857,4/2/00,14,2000,0.7497
MCCREARY,4.142857143,-5.214285714,1.142857143,4/9/00,15,2000,0.8221
MCCREARY,3.214285714,-6.071428571,0.142857143,4/16/00,16,2000,0.8143
MCCREARY,15.42857143,-0.357142857,0,4/23/00,17,2000,0.8389
MCCREARY,18.71428571,4.357142857,0,4/30/00,18,2000,0.6888
MCCREARY,20.35714286,6,0.142857143,5/7/00,19,2000,0.6927
MCCREARY,11.71428571,1.642857143,2.857142857,5/14/00,20,2000,0.6966
MCCREARY,17.85714286,3.857142857,0.285714286,5/21/00,21,2000,0.6782
MCCREARY,19.71428571,7.5,2.142857143,5/28/00,22,2000,0.6599
MCCREARY,18.5,4.5,1,6/4/00,23,2000,0.5501
MCCREARY,17.35714286,8.428571429,7.142857143,6/11/00,24,2000,0.2539
MCCREARY,17.14285714,7.571428571,1.428571429,6/18/00,25,2000,0.272
MCCREARY,20.85714286,11.07142857,4.428571429,6/25/00,26,2000,0.2502
MCCREARY,22.35714286,10.5,1.571428571,7/2/00,27,2000,0.2321
MCCREARY,24.42857143,13.92857143,6.571428571,7/9/00,28,2000,0.2349
MCCREARY,25.42857143,15,4.571428571,7/16/00,29,2000,0.2527
MCCREARY,21.85714286,9.142857143,1.857142857,7/23/00,30,2000,0.2851
MCCREARY,28.92857143,16.71428571,4,7/30/00,31,2000,0.3142
MCCREARY,26,15.07142857,1.857142857,8/6/00,32,2000,0.3998
MCCREARY,25.57142857,14.64285714,2.142857143,8/13/00,33,2000,0.5615
MCCREARY,22.28571429,10.21428571,0.285714286,8/20/00,34,2000,0.7232
MCCREARY,27.21428571,13.14285714,0,8/27/00,35,2000,0.7979
MCCREARY,15.92857143,7,3.285714286,9/3/00,36,2000,0.817
MCCREARY,1.714285714,-7.857142857,4,4/1/01,14,2001,0.7024
MCCREARY,5.428571429,-4.714285714,1.142857143,4/8/01,15,2001,0.7079
MCCREARY,3.928571429,-2.214285714,1.285714286,4/15/01,16,2001,0.6384
MCCREARY,7.071428571,-4.785714286,0,4/22/01,17,2001,0.6245
MCCREARY,19.5,3.285714286,0.142857143,4/29/01,18,2001,0.4557
MCCREARY,16.57142857,4.928571429,4.285714286,5/6/01,19,2001,0.4591
MCCREARY,16.35714286,3.857142857,4.142857143,5/13/01,20,2001,0.4948
MCCREARY,22.42857143,10.14285714,1.571428571,5/20/01,21,2001,0.5541
MCCREARY,15.92857143,6.285714286,1,5/27/01,22,2001,0.4721
MCCREARY,18.57142857,8.142857143,0.142857143,6/3/01,23,2001,0.3901
MCCREARY,23.07142857,9.857142857,1.142857143,6/10/01,24,2001,0.3025
MCCREARY,17.5,8.857142857,6.142857143,6/17/01,25,2001,0.2968
MCCREARY,22.5,11.71428571,0.714285714,6/24/01,26,2001,0.2911
MCCREARY,19.5,11.14285714,10.14285714,7/1/01,27,2001,0.3353
MCCREARY,25.07142857,12.92857143,0.428571429,7/8/01,28,2001,0.3749
MCCREARY,25.42857143,14.64285714,1.142857143,7/15/01,29,2001,0.4558
MCCREARY,28.28571429,17.5,3,7/22/01,30,2001,0.4623
MCCREARY,24.64285714,14.21428571,1,7/29/01,31,2001,0.4688
MCCREARY,27.85714286,16.35714286,3,8/5/01,32,2001,0.5364
MCCREARY,25.21428571,13.85714286,0.142857143,8/12/01,33,2001,0.604
MCCREARY,24.5,11.35714286,0.142857143,8/19/01,34,2001,0.6303
MCCREARY,27.78571429,13.85714286,0,8/26/01,35,2001,0.6566
MCCREARY,24.21428571,11.85714286,0.428571429,9/2/01,36,2001,0.835
MCCREARY,-1.357142857,-10.28571429,0,4/7/02,14,2002,0.7817
MCCREARY,10.57142857,-2.857142857,0.285714286,4/14/02,15,2002,0.794
MCCREARY,8.571428571,-1.928571429,1.571428571,4/21/02,16,2002,0.8063
MCCREARY,8.357142857,-4.142857143,0,4/28/02,17,2002,0.7841
MCCREARY,9.428571429,-3.571428571,1.285714286,5/5/02,18,2002,0.6357
MCCREARY,12.85714286,-2,0.142857143,5/12/02,19,2002,0.5605
MCCREARY,13.5,-1.571428571,0,5/19/02,20,2002,0.5407
MCCREARY,16.78571429,1.642857143,1.285714286,5/26/02,21,2002,0.4209
MCCREARY,25.14285714,8.714285714,0,6/2/02,22,2002,0.4173
MCCREARY,21.28571429,9.571428571,2.142857143,6/9/02,23,2002,0.2557
MCCREARY,20.57142857,9.714285714,4.571428571,6/16/02,24,2002,0.3043
MCCREARY,24.92857143,12.28571429,3.285714286,6/23/02,25,2002,0.3009
MCCREARY,29.35714286,17.85714286,3.142857143,6/30/02,26,2002,0.338
MCCREARY,24.28571429,11.42857143,3.285714286,7/7/02,27,2002,0.3652
MCCREARY,27.71428571,14.5,0.142857143,7/14/02,28,2002,0.3892
MCCREARY,29.64285714,17.21428571,3.285714286,7/21/02,29,2002,0.4255
MCCREARY,27.35714286,13.57142857,0,7/28/02,30,2002,0.4745
MCCREARY,23.07142857,10.57142857,0.285714286,8/4/02,31,2002,0.536
MCCREARY,23.35714286,14.21428571,3.428571429,8/11/02,32,2002,0.6996
MCCREARY,20.42857143,10.78571429,6.142857143,8/18/02,33,2002,0.7237
MCCREARY,25.14285714,10.5,0,8/25/02,34,2002,0.7508
MCCREARY,25.14285714,14.42857143,2.857142857,9/1/02,35,2002,0.778
MCCREARY,19,12.07142857,2.571428571,9/8/02,36,2002,0.8165
MCCREARY,-0.571428571,-8.142857143,2.428571429,4/6/03,14,2003,0.8852
MCCREARY,14.57142857,-0.357142857,0,4/13/03,15,2003,0.9108
MCCREARY,12.71428571,-0.642857143,1.571428571,4/20/03,16,2003,0.8539
MCCREARY,15.64285714,2.642857143,4,4/27/03,17,2003,0.8015
MCCREARY,16.28571429,0.214285714,0,5/4/03,18,2003,0.7491
MCCREARY,15.78571429,4.357142857,2.142857143,5/11/03,19,2003,0.7255
MCCREARY,20.92857143,4.857142857,0.428571429,5/18/03,20,2003,0.7615
MCCREARY,18.71428571,4.285714286,0.285714286,5/25/03,21,2003,0.7976
MCCREARY,23.5,7.642857143,1.571428571,6/1/03,22,2003,0.5877
MCCREARY,20.35714286,9.428571429,4.142857143,6/8/03,23,2003,0.585
MCCREARY,23.14285714,10.5,6.142857143,6/15/03,24,2003,0.2872
MCCREARY,26.42857143,13.64285714,2,6/22/03,25,2003,0.3494
MCCREARY,21.42857143,10,4,6/29/03,26,2003,0.3252
MCCREARY,26.71428571,14.07142857,2.142857143,7/6/03,27,2003,0.3627
MCCREARY,24,11.28571429,1.571428571,7/13/03,28,2003,0.4002
MCCREARY,25.35714286,12.64285714,4,7/20/03,29,2003,0.5305
MCCREARY,27.71428571,13.5,0.285714286,7/27/03,30,2003,0.5277
MCCREARY,27.21428571,13.71428571,1.285714286,8/3/03,31,2003,0.689
MCCREARY,28.21428571,14.78571429,0.857142857,8/10/03,32,2003,0.5932
MCCREARY,33.71428571,17.21428571,0,8/17/03,33,2003,0.6022
MCCREARY,30.35714286,15,1.142857143,8/24/03,34,2003,0.7782
MCCREARY,21.5,9.642857143,3.428571429,8/31/03,35,2003,0.7965
MCCREARY,23.85714286,9.214285714,0.571428571,9/7/03,36,2003,0.8149
MCCREARY,7.5,-2.714285714,0,4/4/04,14,2004,0.7868
MCCREARY,6,-3.857142857,0,4/11/04,15,2004,0.6191
MCCREARY,7.571428571,-3.428571429,0.857142857,4/18/04,16,2004,0.63
MCCREARY,13.14285714,-1.642857143,0.142857143,4/25/04,17,2004,0.641
MCCREARY,11.5,-2.571428571,0.714285714,5/2/04,18,2004,0.6916
MCCREARY,14.71428571,-0.357142857,0.285714286,5/9/04,19,2004,0.7422
MCCREARY,8.857142857,-1.785714286,4,5/16/04,20,2004,0.7405
MCCREARY,15.42857143,3.142857143,2.714285714,5/23/04,21,2004,0.683
MCCREARY,14.07142857,5.142857143,9.428571429,5/30/04,22,2004,0.6256
MCCREARY,20.35714286,9.428571429,3.428571429,6/6/04,23,2004,0.621
MCCREARY,17.28571429,8.142857143,1.571428571,6/13/04,24,2004,0.2864
MCCREARY,18.5,8.357142857,1.857142857,6/20/04,25,2004,0.3559
MCCREARY,16.21428571,6.571428571,1,6/27/04,26,2004,0.444
MCCREARY,21.28571429,11.21428571,2.428571429,7/4/04,27,2004,0.5181
MCCREARY,23.21428571,10.14285714,2,7/11/04,28,2004,0.5923
MCCREARY,26.78571429,14.71428571,0.857142857,7/18/04,29,2004,0.65
MCCREARY,25.71428571,13.35714286,0,7/25/04,30,2004,0.5904
MCCREARY,23,12.21428571,1.285714286,8/1/04,31,2004,0.6572
MCCREARY,23.42857143,10.57142857,4.857142857,8/8/04,32,2004,0.7241
MCCREARY,19.14285714,8.714285714,4.142857143,8/15/04,33,2004,0.8422
MCCREARY,18.28571429,7.642857143,2.285714286,8/22/04,34,2004,0.7906
MCCREARY,18.21428571,8.857142857,5.857142857,8/29/04,35,2004,0.7933
MCCREARY,19.92857143,11.28571429,1.857142857,9/5/04,36,2004,0.6918
MCCREARY,7.071428571,-0.785714286,1,4/3/05,14,2005,0.6926
MCCREARY,16.21428571,2.285714286,0,4/10/05,15,2005,0.6934
MCCREARY,14.21428571,2.928571429,2,4/17/05,16,2005,0.6561
MCCREARY,13.14285714,-0.142857143,0,4/24/05,17,2005,0.6188
MCCREARY,4,-1.928571429,1.142857143,5/1/05,18,2005,0.6096
MCCREARY,14.85714286,1.785714286,2.571428571,5/8/05,19,2005,0.5152
MCCREARY,10.21428571,-1.357142857,1.142857143,5/15/05,20,2005,0.5218
MCCREARY,20.64285714,8.571428571,2.142857143,5/22/05,21,2005,0.5284
MCCREARY,15.92857143,6.857142857,2.714285714,5/29/05,22,2005,0.5508
MCCREARY,20.64285714,10.92857143,6.428571429,6/5/05,23,2005,0.4823
MCCREARY,17.14285714,9.785714286,4.857142857,6/12/05,24,2005,0.2484
MCCREARY,23.78571429,13.92857143,4.571428571,6/19/05,25,2005,0.2832
MCCREARY,24.5,12.14285714,3.142857143,6/26/05,26,2005,0.3016
MCCREARY,20.85714286,12.28571429,9.142857143,7/3/05,27,2005,0.3983
MCCREARY,26.64285714,15.92857143,2.428571429,7/10/05,28,2005,0.4977
MCCREARY,27.35714286,17.35714286,0.857142857,7/17/05,29,2005,0.5319
MCCREARY,24.28571429,12.35714286,0,7/24/05,30,2005,0.5973
MCCREARY,22.57142857,10.07142857,0.142857143,7/31/05,31,2005,0.6292
MCCREARY,29.21428571,15.28571429,0.857142857,8/7/05,32,2005,0.6694
MCCREARY,21.5,11.28571429,0.428571429,8/14/05,33,2005,0.7921
MCCREARY,18.78571429,9.214285714,0.428571429,8/21/05,34,2005,0.7139
MCCREARY,22.64285714,12.07142857,0.428571429,8/28/05,35,2005,0.7462
MCCREARY,21.92857143,9.714285714,2.571428571,9/4/05,36,2005,0.7785
MCCREARY,4.285714286,-3.142857143,0,4/2/06,14,2006,0.7688
MCCREARY,6.5,-4.571428571,0.571428571,4/9/06,15,2006,0.7641
MCCREARY,17.21428571,3.071428571,1.285714286,4/16/06,16,2006,0.7474
MCCREARY,16.35714286,3.857142857,0.142857143,4/23/06,17,2006,0.7412
MCCREARY,17.07142857,3.357142857,0.428571429,4/30/06,18,2006,0.7345
MCCREARY,15.07142857,3.571428571,0.857142857,5/7/06,19,2006,0.7278
MCCREARY,14.21428571,3.071428571,0.714285714,5/14/06,20,2006,0.7113
MCCREARY,18.57142857,3.5,0.142857143,5/21/06,21,2006,0.6948
MCCREARY,19.78571429,9.142857143,10.42857143,5/28/06,22,2006,0.7072
MCCREARY,24,11.64285714,1.857142857,6/4/06,23,2006,0.7196
MCCREARY,19.5,10,1.142857143,6/11/06,24,2006,0.2155
MCCREARY,24.5,12.85714286,2,6/18/06,25,2006,0.2724
MCCREARY,23.71428571,11.21428571,1,6/25/06,26,2006,0.305
MCCREARY,26.28571429,13.35714286,0,7/2/06,27,2006,0.3163
MCCREARY,26.14285714,12.57142857,0.285714286,7/9/06,28,2006,0.3276
MCCREARY,28.85714286,14.57142857,0.571428571,7/16/06,29,2006,0.3744
MCCREARY,29.07142857,14.5,1.857142857,7/23/06,30,2006,0.4208
MCCREARY,26.28571429,13,1.142857143,7/30/06,31,2006,0.5387
MCCREARY,26.42857143,13.5,0.285714286,8/6/06,32,2006,0.5517
MCCREARY,28,14.35714286,1.142857143,8/13/06,33,2006,0.6037
MCCREARY,26.64285714,11.85714286,0,8/20/06,34,2006,0.835
MCCREARY,25.57142857,11.5,4.285714286,8/27/06,35,2006,0.8342
MCCREARY,23.92857143,8.428571429,0,9/3/06,36,2006,0.8334
MCCREARY,4.285714286,-2.928571429,3.285714286,4/1/07,14,2007,0.8314
MCCREARY,-3.785714286,-13.57142857,0,4/8/07,15,2007,0.821
MCCREARY,9.142857143,-5.785714286,0.285714286,4/15/07,16,2007,0.7737
MCCREARY,16.28571429,1,0,4/22/07,17,2007,0.7363
MCCREARY,19.21428571,3.142857143,0.142857143,4/29/07,18,2007,0.699
MCCREARY,16.71428571,6.857142857,3.857142857,5/6/07,19,2007,0.6885
MCCREARY,22.07142857,6.214285714,0,5/13/07,20,2007,0.6847
MCCREARY,15,3.571428571,0.857142857,5/20/07,21,2007,0.6808
MCCREARY,11.57142857,3,6.714285714,5/27/07,22,2007,0.6769
MCCREARY,19.85714286,10.07142857,1.571428571,6/3/07,23,2007,0.1781
MCCREARY,19,7.214285714,3.571428571,6/10/07,24,2007,0.1781
MCCREARY,23.85714286,12.64285714,5.428571429,6/17/07,25,2007,0.272
MCCREARY,23.42857143,11.85714286,4.857142857,6/24/07,26,2007,0.2821
MCCREARY,20,10.35714286,3.714285714,7/1/07,27,2007,0.3948
MCCREARY,26.78571429,15.5,0,7/8/07,28,2007,0.2865
MCCREARY,22.21428571,11.71428571,3.285714286,7/15/07,29,2007,0.2867
MCCREARY,27,14.21428571,0.428571429,7/22/07,30,2007,0.5337
MCCREARY,30.07142857,17.57142857,0.428571429,7/29/07,31,2007,0.5075
MCCREARY,27.64285714,15.14285714,2.142857143,8/5/07,32,2007,0.5735
MCCREARY,23.71428571,12.85714286,4.571428571,8/12/07,33,2007,0.6396
MCCREARY,21.85714286,9.285714286,0,8/19/07,34,2007,0.7029
MCCREARY,20.85714286,10.21428571,0.857142857,8/26/07,35,2007,0.7438
MCCREARY,23.57142857,9.571428571,0,9/2/07,36,2007,0.7948
MCCREARY,2.285714286,-12.35714286,0,4/6/08,14,2008,0.8018
MCCREARY,8.5,-4.5,0,4/13/08,15,2008,0.7299
MCCREARY,17.42857143,1.714285714,0,4/20/08,16,2008,0.6581
MCCREARY,6.642857143,-4.642857143,3.428571429,4/27/08,17,2008,0.708
MCCREARY,10.92857143,-4.928571429,0,5/4/08,18,2008,0.7642
MCCREARY,12.07142857,-4.928571429,0,5/11/08,19,2008,0.7705
MCCREARY,18.07142857,3.357142857,3.285714286,5/18/08,20,2008,0.6864
MCCREARY,16.5,1.571428571,5.571428571,5/25/08,21,2008,0.6864
MCCREARY,19.21428571,5.285714286,0.285714286,6/1/08,22,2008,0.3106
MCCREARY,18.21428571,6.071428571,6.285714286,6/8/08,23,2008,0.378
MCCREARY,17.21428571,7.357142857,4.857142857,6/15/08,24,2008,0.3991
MCCREARY,24.5,10,1.571428571,6/22/08,25,2008,0.385
MCCREARY,24.07142857,12.5,6,6/29/08,26,2008,0.4816
MCCREARY,26.07142857,12.71428571,0,7/6/08,27,2008,0.5782
MCCREARY,20.42857143,11,5.285714286,7/13/08,28,2008,0.6323
MCCREARY,22.5,11.14285714,2,7/20/08,29,2008,0.6864
MCCREARY,25.57142857,13.92857143,1.142857143,7/27/08,30,2008,0.7032
MCCREARY,25.5,13.5,2.428571429,8/3/08,31,2008,0.7502
MCCREARY,26.07142857,12.21428571,0.142857143,8/10/08,32,2008,0.7871
MCCREARY,26.14285714,13.28571429,0.857142857,8/17/08,33,2008,0.8241
MCCREARY,24.71428571,11.92857143,3,8/24/08,34,2008,0.7883
MCCREARY,25.07142857,10.85714286,4.714285714,8/31/08,35,2008,0.7526
MCCREARY,15.64285714,6.928571429,6.428571429,9/7/08,36,2008,0.7396
MCCREARY,1.357142857,-7.714285714,0.714285714,4/5/09,14,2009,0.7267
MCCREARY,6.5,-4.142857143,0.428571429,4/12/09,15,2009,0.6699
MCCREARY,9.071428571,0.642857143,1.571428571,4/19/09,16,2009,0.6062
MCCREARY,9.785714286,-2.071428571,0.142857143,4/26/09,17,2009,0.6389
MCCREARY,11.64285714,-0.785714286,2.571428571,5/3/09,18,2009,0.6717
MCCREARY,13.35714286,1.214285714,0.857142857,5/10/09,19,2009,0.7346
MCCREARY,13.78571429,-0.714285714,2.857142857,5/17/09,20,2009,0.5685
MCCREARY,15.35714286,1.357142857,0.714285714,5/24/09,21,2009,0.4739
MCCREARY,18.21428571,3.857142857,0.714285714,5/31/09,22,2009,0.2015
MCCREARY,15.64285714,2.785714286,1.714285714,6/7/09,23,2009,0.2175
MCCREARY,17.64285714,6.142857143,2.428571429,6/14/09,24,2009,0.2335
MCCREARY,28.5,13.42857143,0.285714286,6/21/09,25,2009,0.274
MCCREARY,25.21428571,13.57142857,1.142857143,6/28/09,26,2009,0.3145
MCCREARY,22.5,9.285714286,0.857142857,7/5/09,27,2009,0.4823
MCCREARY,21.57142857,9.357142857,1,7/12/09,28,2009,0.4881
MCCREARY,21.71428571,9.785714286,1.857142857,7/19/09,29,2009,0.4939
MCCREARY,25.28571429,13.57142857,0.714285714,7/26/09,30,2009,0.5683
MCCREARY,20.21428571,11.21428571,1.857142857,8/2/09,31,2009,0.6114
MCCREARY,20.92857143,11.21428571,1.285714286,8/9/09,32,2009,0.6545
MCCREARY,24.28571429,14.35714286,4.714285714,8/16/09,33,2009,0.6537
MCCREARY,21,9.785714286,2,8/23/09,34,2009,0.6529
MCCREARY,21.85714286,10.5,1.714285714,8/30/09,35,2009,0.6528
MCCREARY,27.21428571,12.42857143,0,9/6/09,36,2009,0.6727
MCCREARY,13.28571429,1.071428571,1.428571429,4/4/10,14,2010,0.7465
MCCREARY,12.57142857,-1.714285714,0,4/11/10,15,2010,0.7692
MCCREARY,15.35714286,1.214285714,0.428571429,4/18/10,16,2010,0.7919
MCCREARY,18.35714286,0.142857143,0,4/25/10,17,2010,0.7588
MCCREARY,13.14285714,3.428571429,7.571428571,5/2/10,18,2010,0.6238
MCCREARY,8.285714286,-0.357142857,2.857142857,5/9/10,19,2010,0.5771
MCCREARY,19.21428571,4.785714286,0.428571429,5/16/10,20,2010,0.5305
MCCREARY,24.42857143,11.35714286,1.285714286,5/23/10,21,2010,0.5305
MCCREARY,14.28571429,6.857142857,10.14285714,5/30/10,22,2010,0.2819
MCCREARY,19.14285714,8.285714286,2.714285714,6/6/10,23,2010,0.299
MCCREARY,18.28571429,9,2.428571429,6/13/10,24,2010,0.3084
MCCREARY,23.21428571,11.78571429,6.857142857,6/20/10,25,2010,0.4299
MCCREARY,23.78571429,13.5,2.285714286,6/27/10,26,2010,0.4163
MCCREARY,24.57142857,13.71428571,4.714285714,7/4/10,27,2010,0.4176
MCCREARY,24.14285714,13,1,7/11/10,28,2010,0.419
MCCREARY,23.5,12.35714286,3.285714286,7/18/10,29,2010,0.5911
MCCREARY,25.28571429,13.21428571,0.142857143,7/25/10,30,2010,0.636
MCCREARY,27,14.92857143,0,8/1/10,31,2010,0.7928
MCCREARY,26.14285714,13.71428571,0,8/8/10,32,2010,0.8179
MCCREARY,24.85714286,15.07142857,3,8/15/10,33,2010,0.8525
MCCREARY,22.92857143,9.5,0.142857143,8/22/10,34,2010,0.8368
MCCREARY,22.85714286,12,2.142857143,8/29/10,35,2010,0.8211
MCCREARY,18.42857143,8.571428571,3.428571429,9/5/10,36,2010,0.6729
MCCREARY,3.5,-6.857142857,0,4/3/11,14,2011,0.6324
MCCREARY,6.785714286,-3.214285714,0.142857143,4/10/11,15,2011,0.5438
MCCREARY,5,-4.214285714,0.428571429,4/17/11,16,2011,0.4895
MCCREARY,10.5,-2.5,0.285714286,4/24/11,17,2011,0.5054
MCCREARY,13,-0.5,4.285714286,5/1/11,18,2011,0.5213
MCCREARY,16.71428571,3.642857143,1.142857143,5/8/11,19,2011,0.5233
MCCREARY,11.78571429,3.071428571,2.428571429,5/15/11,20,2011,0.5253
MCCREARY,22.35714286,8.214285714,3.571428571,5/22/11,21,2011,0.8211
MCCREARY,13.42857143,3,1.285714286,5/29/11,22,2011,-0.0223
MCCREARY,16.42857143,7.142857143,10.14285714,6/5/11,23,2011,-0.028
MCCREARY,19.78571429,6.928571429,0.857142857,6/12/11,24,2011,-0.0337
MCCREARY,23.64285714,12.42857143,5.428571429,6/19/11,25,2011,-0.0241
MCCREARY,23.71428571,12,0.857142857,6/26/11,26,2011,0.2654
MCCREARY,26.21428571,12.64285714,0,7/3/11,27,2011,0.2916
MCCREARY,27.64285714,13.85714286,0.571428571,7/10/11,28,2011,0.303
MCCREARY,27.14285714,13.28571429,0,7/17/11,29,2011,0.4533
MCCREARY,25.5,14.42857143,1.857142857,7/24/11,30,2011,0.4851
MCCREARY,26.57142857,14.35714286,0,7/31/11,31,2011,0.6245
MCCREARY,27.85714286,13.21428571,0,8/7/11,32,2011,0.6245
MCCREARY,26.14285714,11.78571429,0.142857143,8/14/11,33,2011,0.6245
MCCREARY,25.5,12.07142857,0.571428571,8/21/11,34,2011,0.6705
MCCREARY,29.14285714,11.71428571,0.142857143,8/28/11,35,2011,0.7166
MCCREARY,23.07142857,11.07142857,2.428571429,9/4/11,36,2011,0.6969
MCCREARY,8.928571429,-1.642857143,2,4/1/12,14,2012,0.7189
MCCREARY,14.07142857,-0.071428571,0.142857143,4/8/12,15,2012,0.741
MCCREARY,8.714285714,-4,1.285714286,4/15/12,16,2012,0.8246
MCCREARY,9.428571429,-3.214285714,0.142857143,4/22/12,17,2012,0.7723
MCCREARY,14.42857143,0.428571429,0.285714286,4/29/12,18,2012,0.722
MCCREARY,13.78571429,4,2,5/6/12,19,2012,0.6757
MCCREARY,19.5,6.714285714,1.714285714,5/13/12,20,2012,0.6294
MCCREARY,20.5,5.5,0.714285714,5/20/12,21,2012,0.6294
MCCREARY,13.35714286,4.642857143,6.142857143,5/27/12,22,2012,7.00E-04
MCCREARY,20,6.714285714,2.285714286,6/3/12,23,2012,2.00E-04
MCCREARY,24.42857143,12.71428571,6.571428571,6/10/12,24,2012,0.1215
MCCREARY,20.21428571,9.785714286,6.857142857,6/17/12,25,2012,0.2557
MCCREARY,20.21428571,9.357142857,5.857142857,6/24/12,26,2012,0.2749
MCCREARY,27.57142857,14.42857143,1.142857143,7/1/12,27,2012,0.2942
MCCREARY,28.42857143,15.78571429,1.142857143,7/8/12,28,2012,0.2847
MCCREARY,29.07142857,16.07142857,2.428571429,7/15/12,29,2012,0.4508
MCCREARY,26.5,16.14285714,0.571428571,7/22/12,30,2012,0.4979
MCCREARY,27.07142857,13.92857143,3,7/29/12,31,2012,0.4592
MCCREARY,25.78571429,13.64285714,4.428571429,8/5/12,32,2012,0.4841
MCCREARY,25.64285714,12.07142857,0,8/12/12,33,2012,0.509
MCCREARY,22.5,9.214285714,3.857142857,8/19/12,34,2012,0.5229
MCCREARY,27.14285714,12.71428571,0,8/26/12,35,2012,0.5369
MCCREARY,28.42857143,13.14285714,0,9/2/12,36,2012,0.6395
MCCREARY,-0.428571429,-10.5,0.571428571,4/7/13,14,2013,0.6737
MCCREARY,0.5,-13.07142857,0,4/14/13,15,2013,0.7344
MCCREARY,2.142857143,-7.5,0,4/21/13,16,2013,0.7951
MCCREARY,7.928571429,-2.928571429,0,4/28/13,17,2013,0.6481
MCCREARY,7.214285714,-4,3.428571429,5/5/13,18,2013,0.5954
MCCREARY,16.14285714,0.571428571,0.285714286,5/12/13,19,2013,0.5764
MCCREARY,21.92857143,7,0.142857143,5/19/13,20,2013,0.5615
MCCREARY,18.5,5.642857143,0,5/26/13,21,2013,0.4918
MCCREARY,16.07142857,8,3.428571429,6/2/13,22,2013,0.2411
MCCREARY,23,7,0.142857143,6/9/13,23,2013,0.2456
MCCREARY,22.64285714,10.71428571,2,6/16/13,24,2013,0.2551
MCCREARY,23.28571429,12.85714286,7.571428571,6/23/13,25,2013,0.2791
MCCREARY,25.07142857,14.28571429,7.714285714,6/30/13,26,2013,0.4534
MCCREARY,27.71428571,15.35714286,4,7/7/13,27,2013,0.4509
MCCREARY,25.64285714,14.28571429,1.714285714,7/14/13,28,2013,0.4484
MCCREARY,22.85714286,11.07142857,3,7/21/13,29,2013,0.4413
MCCREARY,20.92857143,9.714285714,5.285714286,7/28/13,30,2013,0.5259
MCCREARY,22.07142857,10.21428571,0,8/4/13,31,2013,0.6105
MCCREARY,20.85714286,9.785714286,0.571428571,8/11/13,32,2013,0.6584
MCCREARY,25.92857143,11.5,0,8/18/13,33,2013,0.6846
MCCREARY,28,13.28571429,0,8/25/13,34,2013,0.7271
MCCREARY,28.21428571,13.64285714,0.142857143,9/1/13,35,2013,0.7697
MCCREARY,25.14285714,9.357142857,0,9/8/13,36,2013,0.8552
MCCREARY,-0.5,-12.71428571,0.571428571,4/6/14,14,2014,0.8193
MCCREARY,4.571428571,-4.785714286,0.428571429,4/13/14,15,2014,0.7631
MCCREARY,1.571428571,-8.785714286,3.571428571,4/20/14,16,2014,0.7218
MCCREARY,9.214285714,0.357142857,2.142857143,4/27/14,17,2014,0.7102
MCCREARY,10.71428571,-0.142857143,1.428571429,5/4/14,18,2014,0.5997
MCCREARY,12.07142857,1.857142857,4.285714286,5/11/14,19,2014,0.4892
MCCREARY,12.78571429,0.142857143,0.857142857,5/18/14,20,2014,0.4551
MCCREARY,20.64285714,8.142857143,6.428571429,5/25/14,21,2014,0.427
MCCREARY,24.64285714,10,0,6/1/14,22,2014,0.2904
MCCREARY,21.57142857,8.857142857,2,6/8/14,23,2014,0.278
MCCREARY,18.92857143,8.142857143,4,6/15/14,24,2014,0.2933
MCCREARY,21.14285714,11.28571429,7.142857143,6/22/14,25,2014,0.3086
MCCREARY,21.42857143,14,8.428571429,6/29/14,26,2014,0.3473
MCCREARY,24.35714286,13.21428571,0,7/6/14,27,2014,0.4348
MCCREARY,23.35714286,12.57142857,1.857142857,7/13/14,28,2014,0.4876
